Country Code,Country Name,Indicator Code,Indicator Name,Year,Number of Records,Literacy
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,62.08
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,62.71
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,65.84
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,66.49
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,66.68
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,67.18
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,68.02
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,68.84
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,69.56
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,69.41
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,69.41
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,69.84
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,70.79
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,71.43
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,72.71
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,72.25
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,74.21
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,74.66
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,75.37
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,75.84
LMC,Lower middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,76.35
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,59.34
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,59.45
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,59.73
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,60.39
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,61.04
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,61.44
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,62.19
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,62.81
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,63.62
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,64.34
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,65
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,65.62
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,66.38
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,68.41
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,68.97
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,69.28
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,70.04
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,70.64
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,71.16
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,71.67
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,72.16
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,72.68
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,75.18
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,76.69
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,77.1
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,77.34
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,77.69
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,78.12
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,78.76
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,79.37
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,79.36
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,79.38
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,80.03
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,80.45
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,80.86
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,81.4
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,81.42
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,82.38
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,82.55
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,82.96
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,83.24
LMY,Low & middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,83.54
LSO,Lesotho,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,86.25
LSO,Lesotho,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,75.8
LSO,Lesotho,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,76.64
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,70.74
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,70.74
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,71.53
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,72.34
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,73.1
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,73.87
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,74.28
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,75.39
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,76.14
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,76.87
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,77.56
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,78.25
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,81.8
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,82.33
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,82.12
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,83.32
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,83.75
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,84.17
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,84.58
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,84.99
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,85.43
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,90.25
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,90.6
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,90.9
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,91.23
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,91.49
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,91.8
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,92.19
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,92.6
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,92.93
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,93.14
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,94.14
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,94.36
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,94.64
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,94.64
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,95.17
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,95.34
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,95.4
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,95.55
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,95.74
LTE,Late-demographic dividend,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,95.89
LTU,Lithuania,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,98.44
LTU,Lithuania,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,99.65
LTU,Lithuania,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,99.82
LVA,Latvia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,99.45
LVA,Latvia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,99.75
LVA,Latvia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,99.9
MAC,"Macao SAR, China",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,90.38
MAC,"Macao SAR, China",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,91.3
MAC,"Macao SAR, China",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,93.5
MAC,"Macao SAR, China",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,95.64
MAC,"Macao SAR, China",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,96.54
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,30.26
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,41.59
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,52.31
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,55.15
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,56.08
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,67.08
MAR,Morocco,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,69.43
MDA,Moldova,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,96.38
MDA,Moldova,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,96.65
MDA,Moldova,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,99.14
MDG,Madagascar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,70.69
MDG,Madagascar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,64.48
MDG,Madagascar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,71.57
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,82.3
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,92.23
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,96.02
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,96.33
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,98.4
MDV,Maldives,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,98.61
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1973,1,42.82
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1974,1,43.32
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,43.85
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,44.42
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,44.98
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,45.67
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,46.38
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,47.14
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,47.89
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,48.69
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,49.42
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,50.39
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,51.37
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,52.52
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,53.22
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,54.34
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,55.39
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,57.84
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,59.07
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,60.05
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,60.91
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,61.87
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,63.34
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,64.77
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,65.63
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,66.84
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,67.92
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,68.91
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,70.05
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,70.5
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,73.76
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,74.68
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,75.14
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,74.42
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,75
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,75.6
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,75.55
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,76.4
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,77.13
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,77.65
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,78.02
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,78.49
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,79.25
MEA,Middle East & North Africa,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,79.65
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,82.99
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,87.56
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,90.54
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,90.27
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,90.95
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,91.63
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,91.73
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,92.8
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,92.93
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,93.44
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,93.07
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,93.52
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,94.23
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,93.96
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,94.56
MEX,Mexico,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,94.47
MHL,Marshall Islands,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,98.27
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,60.75
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,60.85
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,61.13
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,61.8
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,62.47
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,62.87
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,63.63
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,64.25
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,65.09
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,65.81
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,66.47
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,67.1
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,67.87
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,70
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,70.56
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,70.86
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,71.66
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,72.29
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,72.84
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,73.36
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,73.88
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,74.42
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,77.05
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,78.65
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,79.07
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,79.31
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,79.65
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,80.11
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,80.77
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,81.3
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,81.38
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,81.43
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,82.07
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,82.61
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,82.99
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,83.59
