Country Name,ISO Code,Year,Survival Rate
Micronesia (Federated States of),FSM,1986,95.45%
Micronesia (Federated States of),FSM,1987,95.50%
Micronesia (Federated States of),FSM,1988,95.54%
Micronesia (Federated States of),FSM,1989,95.60%
Micronesia (Federated States of),FSM,1990,95.64%
Micronesia (Federated States of),FSM,1991,95.66%
Micronesia (Federated States of),FSM,1992,95.67%
Micronesia (Federated States of),FSM,1993,95.65%
Micronesia (Federated States of),FSM,1994,95.62%
Micronesia (Federated States of),FSM,1995,95.60%
Micronesia (Federated States of),FSM,1996,95.57%
Micronesia (Federated States of),FSM,1997,95.56%
Micronesia (Federated States of),FSM,1998,95.57%
Micronesia (Federated States of),FSM,1999,95.60%
Micronesia (Federated States of),FSM,2000,95.65%
Micronesia (Federated States of),FSM,2001,95.71%
Micronesia (Federated States of),FSM,2002,95.77%
Micronesia (Federated States of),FSM,2003,95.84%
Micronesia (Federated States of),FSM,2004,95.91%
Micronesia (Federated States of),FSM,2005,95.99%
Micronesia (Federated States of),FSM,2006,96.07%
Micronesia (Federated States of),FSM,2007,96.14%
Micronesia (Federated States of),FSM,2008,96.22%
Micronesia (Federated States of),FSM,2009,96.29%
Micronesia (Federated States of),FSM,2010,96.37%
Micronesia (Federated States of),FSM,2011,96.44%
Micronesia (Federated States of),FSM,2012,96.51%
Micronesia (Federated States of),FSM,2013,96.57%
Micronesia (Federated States of),FSM,2014,96.63%
Micronesia (Federated States of),FSM,2015,96.70%
Micronesia (Federated States of),FSM,2016,96.76%
Micronesia (Federated States of),FSM,2017,96.82%
Monaco,MCO,1950,
Monaco,MCO,1951,
Monaco,MCO,1952,
Monaco,MCO,1953,
Monaco,MCO,1954,
Monaco,MCO,1955,
Monaco,MCO,1956,
Monaco,MCO,1957,
Monaco,MCO,1958,
Monaco,MCO,1959,
Monaco,MCO,1960,
Monaco,MCO,1961,
Monaco,MCO,1962,
Monaco,MCO,1963,
Monaco,MCO,1964,
Monaco,MCO,1965,
Monaco,MCO,1966,
Monaco,MCO,1967,
Monaco,MCO,1968,
Monaco,MCO,1969,
Monaco,MCO,1970,
Monaco,MCO,1971,
Monaco,MCO,1972,
Monaco,MCO,1973,
Monaco,MCO,1974,
Monaco,MCO,1975,
Monaco,MCO,1976,
Monaco,MCO,1977,
Monaco,MCO,1978,
Monaco,MCO,1979,
Monaco,MCO,1980,
Monaco,MCO,1981,
Monaco,MCO,1982,
Monaco,MCO,1983,
Monaco,MCO,1984,
Monaco,MCO,1985,99.18%
Monaco,MCO,1986,99.22%
Monaco,MCO,1987,99.26%
Monaco,MCO,1988,99.30%
Monaco,MCO,1989,99.33%
Monaco,MCO,1990,99.36%
Monaco,MCO,1991,99.40%
Monaco,MCO,1992,99.42%
Monaco,MCO,1993,99.45%
Monaco,MCO,1994,99.47%
Monaco,MCO,1995,99.49%
Monaco,MCO,1996,99.51%
Monaco,MCO,1997,99.53%
Monaco,MCO,1998,99.55%
Monaco,MCO,1999,99.57%
Monaco,MCO,2000,99.58%
Monaco,MCO,2001,99.59%
Monaco,MCO,2002,99.61%
Monaco,MCO,2003,99.62%
Monaco,MCO,2004,99.63%
Monaco,MCO,2005,99.63%
Monaco,MCO,2006,99.64%
Monaco,MCO,2007,99.65%
Monaco,MCO,2008,99.66%
Monaco,MCO,2009,99.67%
Monaco,MCO,2010,99.67%
Monaco,MCO,2011,99.68%
Monaco,MCO,2012,99.69%
Monaco,MCO,2013,99.70%
Monaco,MCO,2014,99.71%
Monaco,MCO,2015,99.71%
Monaco,MCO,2016,99.72%
Monaco,MCO,2017,99.72%
Mongolia,MNG,1950,
Mongolia,MNG,1951,
Mongolia,MNG,1952,
Mongolia,MNG,1953,
Mongolia,MNG,1954,
Mongolia,MNG,1955,
Mongolia,MNG,1956,
Mongolia,MNG,1957,
Mongolia,MNG,1958,
Mongolia,MNG,1959,
Mongolia,MNG,1960,
Mongolia,MNG,1961,
Mongolia,MNG,1962,
Mongolia,MNG,1963,
Mongolia,MNG,1964,
Mongolia,MNG,1965,
Mongolia,MNG,1966,
Mongolia,MNG,1967,
Mongolia,MNG,1968,
Mongolia,MNG,1969,
Mongolia,MNG,1970,
Mongolia,MNG,1971,
Mongolia,MNG,1972,
Mongolia,MNG,1973,
Mongolia,MNG,1974,
Mongolia,MNG,1975,
Mongolia,MNG,1976,
Mongolia,MNG,1977,
Mongolia,MNG,1978,88.11%
Mongolia,MNG,1979,88.52%
Mongolia,MNG,1980,88.91%
Mongolia,MNG,1981,89.27%
Mongolia,MNG,1982,89.59%
Mongolia,MNG,1983,89.92%
Mongolia,MNG,1984,90.25%
Mongolia,MNG,1985,90.59%
Mongolia,MNG,1986,90.94%
Mongolia,MNG,1987,91.30%
Mongolia,MNG,1988,91.65%
Mongolia,MNG,1989,91.98%
Mongolia,MNG,1990,92.30%
Mongolia,MNG,1991,92.59%
Mongolia,MNG,1992,92.86%
Mongolia,MNG,1993,93.11%
Mongolia,MNG,1994,93.37%
Mongolia,MNG,1995,93.63%
Mongolia,MNG,1996,93.89%
Mongolia,MNG,1997,94.18%
Mongolia,MNG,1998,94.48%
Mongolia,MNG,1999,94.79%
Mongolia,MNG,2000,95.11%
Mongolia,MNG,2001,95.43%
Mongolia,MNG,2002,95.75%
Mongolia,MNG,2003,96.06%
Mongolia,MNG,2004,96.35%
Mongolia,MNG,2005,96.63%
Mongolia,MNG,2006,96.89%
Mongolia,MNG,2007,97.13%
Mongolia,MNG,2008,97.35%
Mongolia,MNG,2009,97.57%
Mongolia,MNG,2010,97.76%
Mongolia,MNG,2011,97.93%
Mongolia,MNG,2012,98.06%
Mongolia,MNG,2013,98.18%
Mongolia,MNG,2014,98.27%
Mongolia,MNG,2015,98.35%
Mongolia,MNG,2016,98.41%
Mongolia,MNG,2017,98.46%
Montenegro,MNE,1950,
Montenegro,MNE,1951,
Montenegro,MNE,1952,
Montenegro,MNE,1953,
Montenegro,MNE,1954,
Montenegro,MNE,1955,
Montenegro,MNE,1956,
Montenegro,MNE,1957,
Montenegro,MNE,1958,
Montenegro,MNE,1959,
Montenegro,MNE,1960,
Montenegro,MNE,1961,
Montenegro,MNE,1962,
Montenegro,MNE,1963,
Montenegro,MNE,1964,
Montenegro,MNE,1965,
Montenegro,MNE,1966,
Montenegro,MNE,1967,
Montenegro,MNE,1968,
Montenegro,MNE,1969,
Montenegro,MNE,1970,
Montenegro,MNE,1971,
Montenegro,MNE,1972,
Montenegro,MNE,1973,
Montenegro,MNE,1974,
Montenegro,MNE,1975,
Montenegro,MNE,1976,
Montenegro,MNE,1977,
Montenegro,MNE,1978,
Montenegro,MNE,1979,
Montenegro,MNE,1980,
Montenegro,MNE,1981,
Montenegro,MNE,1982,
Montenegro,MNE,1983,
Montenegro,MNE,1984,97.58%
Montenegro,MNE,1985,97.81%
Montenegro,MNE,1986,98.00%
Montenegro,MNE,1987,98.17%
Montenegro,MNE,1988,98.32%
Montenegro,MNE,1989,98.43%
Montenegro,MNE,1990,98.52%
Montenegro,MNE,1991,98.58%
Montenegro,MNE,1992,98.61%
Montenegro,MNE,1993,98.62%
Montenegro,MNE,1994,98.63%
Montenegro,MNE,1995,98.64%
Montenegro,MNE,1996,98.64%
Montenegro,MNE,1997,98.65%
Montenegro,MNE,1998,98.65%
Montenegro,MNE,1999,98.68%
Montenegro,MNE,2000,98.73%
Montenegro,MNE,2001,98.77%
Montenegro,MNE,2002,98.83%
Montenegro,MNE,2003,98.90%
Montenegro,MNE,2004,98.97%
Montenegro,MNE,2005,99.04%
Montenegro,MNE,2006,99.11%
Montenegro,MNE,2007,99.18%
Montenegro,MNE,2008,99.25%
Montenegro,MNE,2009,99.33%
Montenegro,MNE,2010,99.38%
Montenegro,MNE,2011,99.44%
Montenegro,MNE,2012,99.49%
Montenegro,MNE,2013,99.54%
Montenegro,MNE,2014,99.58%
Montenegro,MNE,2015,99.62%
Montenegro,MNE,2016,99.65%
Montenegro,MNE,2017,99.67%
Morocco,MAR,1950,
Morocco,MAR,1951,
Morocco,MAR,1952,
Morocco,MAR,1953,
Morocco,MAR,1954,
Morocco,MAR,1955,
Morocco,MAR,1956,84.54%
Morocco,MAR,1957,84.80%
Morocco,MAR,1958,85.07%
Morocco,MAR,1959,85.32%
Morocco,MAR,1960,85.55%
Morocco,MAR,1961,85.79%
Morocco,MAR,1962,86.02%
Morocco,MAR,1963,86.26%
Morocco,MAR,1964,86.51%
Morocco,MAR,1965,86.76%
Morocco,MAR,1966,87.02%
Morocco,MAR,1967,87.28%
Morocco,MAR,1968,87.53%
Morocco,MAR,1969,87.76%
Morocco,MAR,1970,87.98%
Morocco,MAR,1971,88.18%
Morocco,MAR,1972,88.38%
Morocco,MAR,1973,88.59%
Morocco,MAR,1974,88.82%
Morocco,MAR,1975,89.07%
Morocco,MAR,1976,89.35%
Morocco,MAR,1977,89.65%
Morocco,MAR,1978,89.98%
Morocco,MAR,1979,90.31%
Morocco,MAR,1980,90.65%
Morocco,MAR,1981,90.98%
Morocco,MAR,1982,91.32%
Morocco,MAR,1983,91.66%
Morocco,MAR,1984,92.00%
Morocco,MAR,1985,92.33%
Morocco,MAR,1986,92.64%
Morocco,MAR,1987,92.94%
Morocco,MAR,1988,93.22%
Morocco,MAR,1989,93.48%
Morocco,MAR,1990,93.72%
Morocco,MAR,1991,93.96%
Morocco,MAR,1992,94.18%
Morocco,MAR,1993,94.40%
Morocco,MAR,1994,94.62%
Morocco,MAR,1995,94.84%
Morocco,MAR,1996,95.05%
Morocco,MAR,1997,95.25%
Morocco,MAR,1998,95.44%
Morocco,MAR,1999,95.62%
Morocco,MAR,2000,95.80%
Morocco,MAR,2001,95.97%
Morocco,MAR,2002,96.13%
Morocco,MAR,2003,96.29%
Morocco,MAR,2004,96.44%
Morocco,MAR,2005,96.58%
Morocco,MAR,2006,96.72%
Morocco,MAR,2007,96.86%
Morocco,MAR,2008,96.99%
Morocco,MAR,2009,97.12%
Morocco,MAR,2010,97.25%
Morocco,MAR,2011,97.36%
Morocco,MAR,2012,97.48%
Morocco,MAR,2013,97.58%
Morocco,MAR,2014,97.69%
Morocco,MAR,2015,97.79%
Morocco,MAR,2016,97.88%
Morocco,MAR,2017,97.97%
Mozambique,MOZ,1950,
Mozambique,MOZ,1951,
Mozambique,MOZ,1952,
Mozambique,MOZ,1953,
Mozambique,MOZ,1954,
Mozambique,MOZ,1955,
Mozambique,MOZ,1956,
Mozambique,MOZ,1957,
Mozambique,MOZ,1958,
Mozambique,MOZ,1959,
Mozambique,MOZ,1960,
Mozambique,MOZ,1961,
Mozambique,MOZ,1962,
Mozambique,MOZ,1963,
Mozambique,MOZ,1964,
Mozambique,MOZ,1965,81.23%
Mozambique,MOZ,1966,81.25%
Mozambique,MOZ,1967,81.28%
Mozambique,MOZ,1968,81.29%
Mozambique,MOZ,1969,81.37%
Mozambique,MOZ,1970,81.45%
Mozambique,MOZ,1971,81.56%
Mozambique,MOZ,1972,81.70%
Mozambique,MOZ,1973,81.83%
Mozambique,MOZ,1974,81.96%
Mozambique,MOZ,1975,82.09%
Mozambique,MOZ,1976,82.22%
Mozambique,MOZ,1977,82.32%
Mozambique,MOZ,1978,82.40%
Mozambique,MOZ,1979,82.45%
Mozambique,MOZ,1980,82.48%
Mozambique,MOZ,1981,82.51%
Mozambique,MOZ,1982,82.58%
Mozambique,MOZ,1983,82.68%
Mozambique,MOZ,1984,82.83%
Mozambique,MOZ,1985,83.00%
Mozambique,MOZ,1986,83.20%
Mozambique,MOZ,1987,83.40%
Mozambique,MOZ,1988,83.60%
Mozambique,MOZ,1989,83.81%
Mozambique,MOZ,1990,84.01%
Mozambique,MOZ,1991,84.24%
Mozambique,MOZ,1992,84.51%
Mozambique,MOZ,1993,84.84%
Mozambique,MOZ,1994,85.23%
Mozambique,MOZ,1995,85.69%
Mozambique,MOZ,1996,86.21%
Mozambique,MOZ,1997,86.82%
Mozambique,MOZ,1998,87.44%
Mozambique,MOZ,1999,88.07%
Mozambique,MOZ,2000,88.66%
Mozambique,MOZ,2001,89.22%
Mozambique,MOZ,2002,89.75%
Mozambique,MOZ,2003,90.24%
Mozambique,MOZ,2004,90.69%
Mozambique,MOZ,2005,91.12%
Mozambique,MOZ,2006,91.53%
Mozambique,MOZ,2007,91.99%
Mozambique,MOZ,2008,92.33%
Mozambique,MOZ,2009,92.69%
Mozambique,MOZ,2010,92.89%
Mozambique,MOZ,2011,93.26%
Mozambique,MOZ,2012,93.59%
Mozambique,MOZ,2013,93.84%
Mozambique,MOZ,2014,94.02%
Mozambique,MOZ,2015,94.21%
Mozambique,MOZ,2016,94.37%
Mozambique,MOZ,2017,94.55%
Myanmar,MMR,1950,
Myanmar,MMR,1951,
Myanmar,MMR,1952,
Myanmar,MMR,1953,
Myanmar,MMR,1954,
Myanmar,MMR,1955,
Myanmar,MMR,1956,
Myanmar,MMR,1957,
Myanmar,MMR,1958,
Myanmar,MMR,1959,
Myanmar,MMR,1960,
Myanmar,MMR,1961,
Myanmar,MMR,1962,
Myanmar,MMR,1963,
Myanmar,MMR,1964,
Myanmar,MMR,1965,
Myanmar,MMR,1966,
Myanmar,MMR,1967,
Myanmar,MMR,1968,87.53%
Myanmar,MMR,1969,87.77%
Myanmar,MMR,1970,87.99%
Myanmar,MMR,1971,88.21%
Myanmar,MMR,1972,88.44%
Myanmar,MMR,1973,88.66%
Myanmar,MMR,1974,88.89%
Myanmar,MMR,1975,89.13%
Myanmar,MMR,1976,89.35%
Myanmar,MMR,1977,89.57%
Myanmar,MMR,1978,89.78%
Myanmar,MMR,1979,89.99%
Myanmar,MMR,1980,90.18%
Myanmar,MMR,1981,90.36%
Myanmar,MMR,1982,90.55%
Myanmar,MMR,1983,90.71%
Myanmar,MMR,1984,90.87%
Myanmar,MMR,1985,91.02%
Myanmar,MMR,1986,91.17%
Myanmar,MMR,1987,91.31%
Myanmar,MMR,1988,91.46%
Myanmar,MMR,1989,91.62%
Myanmar,MMR,1990,91.78%
Myanmar,MMR,1991,91.95%
Myanmar,MMR,1992,92.12%
Myanmar,MMR,1993,92.30%
Myanmar,MMR,1994,92.47%
Myanmar,MMR,1995,92.64%
Myanmar,MMR,1996,92.80%
Myanmar,MMR,1997,92.97%
Myanmar,MMR,1998,93.13%
Myanmar,MMR,1999,93.28%
Myanmar,MMR,2000,93.43%
Myanmar,MMR,2001,93.58%
Myanmar,MMR,2002,93.73%
Myanmar,MMR,2003,93.89%
Myanmar,MMR,2004,94.05%
Myanmar,MMR,2005,94.22%
Myanmar,MMR,2006,94.39%
Myanmar,MMR,2007,94.56%
Myanmar,MMR,2008,94.30%
Myanmar,MMR,2009,94.91%
Myanmar,MMR,2010,95.09%
Myanmar,MMR,2011,95.26%
Myanmar,MMR,2012,95.43%
Myanmar,MMR,2013,95.58%
Myanmar,MMR,2014,95.74%
Myanmar,MMR,2015,95.87%
Myanmar,MMR,2016,95.99%
Myanmar,MMR,2017,96.09%
Namibia,NAM,1950,
Namibia,NAM,1951,
Namibia,NAM,1952,
Namibia,NAM,1953,
Namibia,NAM,1954,
Namibia,NAM,1955,
Namibia,NAM,1956,
Namibia,NAM,1957,
Namibia,NAM,1958,
Namibia,NAM,1959,
Namibia,NAM,1960,
Namibia,NAM,1961,
Namibia,NAM,1962,
Namibia,NAM,1963,
Namibia,NAM,1964,
Namibia,NAM,1965,
Namibia,NAM,1966,
Namibia,NAM,1967,93.63%
Namibia,NAM,1968,93.62%
Namibia,NAM,1969,93.62%
Namibia,NAM,1970,93.61%
Namibia,NAM,1971,93.59%
Namibia,NAM,1972,93.57%
Namibia,NAM,1973,93.54%
Namibia,NAM,1974,93.52%
Namibia,NAM,1975,93.50%
Namibia,NAM,1976,93.47%
Namibia,NAM,1977,93.47%
Namibia,NAM,1978,93.48%
Namibia,NAM,1979,93.51%
Namibia,NAM,1980,93.57%
Namibia,NAM,1981,93.67%
Namibia,NAM,1982,93.79%
Namibia,NAM,1983,93.94%
Namibia,NAM,1984,94.11%
Namibia,NAM,1985,94.29%
Namibia,NAM,1986,94.48%
Namibia,NAM,1987,94.65%
Namibia,NAM,1988,94.81%
Namibia,NAM,1989,94.96%
Namibia,NAM,1990,95.08%
Namibia,NAM,1991,95.18%
Namibia,NAM,1992,95.26%
Namibia,NAM,1993,95.31%
Namibia,NAM,1994,95.32%
Namibia,NAM,1995,95.32%
Namibia,NAM,1996,95.30%
Namibia,NAM,1997,95.28%
Namibia,NAM,1998,95.24%
Namibia,NAM,1999,95.22%
Namibia,NAM,2000,95.20%
Namibia,NAM,2001,95.22%
Namibia,NAM,2002,95.26%
Namibia,NAM,2003,95.31%
Namibia,NAM,2004,95.42%
Namibia,NAM,2005,95.72%
Namibia,NAM,2006,95.92%
Namibia,NAM,2007,96.04%
Namibia,NAM,2008,96.08%
Namibia,NAM,2009,96.03%
Namibia,NAM,2010,96.15%
Namibia,NAM,2011,96.17%
Namibia,NAM,2012,96.13%
Namibia,NAM,2013,96.23%
Namibia,NAM,2014,96.31%
Namibia,NAM,2015,96.42%
Namibia,NAM,2016,96.64%
Namibia,NAM,2017,96.71%
Nauru,NRU,1950,
Nauru,NRU,1951,
Nauru,NRU,1952,
Nauru,NRU,1953,
Nauru,NRU,1954,
Nauru,NRU,1955,
Nauru,NRU,1956,
Nauru,NRU,1957,
Nauru,NRU,1958,
Nauru,NRU,1959,
Nauru,NRU,1960,
Nauru,NRU,1961,
Nauru,NRU,1962,
Nauru,NRU,1963,
Nauru,NRU,1964,
Nauru,NRU,1965,
Nauru,NRU,1966,
Nauru,NRU,1967,
Nauru,NRU,1968,
Nauru,NRU,1969,
Nauru,NRU,1970,
Nauru,NRU,1971,
Nauru,NRU,1972,
Nauru,NRU,1973,
Nauru,NRU,1974,
Nauru,NRU,1975,
Nauru,NRU,1976,
Nauru,NRU,1977,
Nauru,NRU,1978,
Nauru,NRU,1979,
Nauru,NRU,1980,
Nauru,NRU,1981,
Nauru,NRU,1982,
Nauru,NRU,1983,
Nauru,NRU,1984,
Nauru,NRU,1985,93.45%
Nauru,NRU,1986,93.85%
Nauru,NRU,1987,94.21%
Nauru,NRU,1988,94.54%
Nauru,NRU,1989,94.84%
Nauru,NRU,1990,95.09%
Nauru,NRU,1991,95.33%
Nauru,NRU,1992,95.55%
Nauru,NRU,1993,95.74%
Nauru,NRU,1994,95.90%
Nauru,NRU,1995,96.06%
Nauru,NRU,1996,96.20%
Nauru,NRU,1997,96.32%
Nauru,NRU,1998,96.44%
Nauru,NRU,1999,96.55%
Nauru,NRU,2000,96.64%
Nauru,NRU,2001,96.72%
Nauru,NRU,2002,96.78%
Nauru,NRU,2003,96.82%
Nauru,NRU,2004,96.84%
Nauru,NRU,2005,96.84%
Nauru,NRU,2006,96.83%
Nauru,NRU,2007,96.80%
Nauru,NRU,2008,96.78%
Nauru,NRU,2009,96.77%
Nauru,NRU,2010,96.78%
Nauru,NRU,2011,96.81%
Nauru,NRU,2012,96.84%
Nauru,NRU,2013,96.88%
Nauru,NRU,2014,96.93%
Nauru,NRU,2015,96.98%
Nauru,NRU,2016,97.04%
Nauru,NRU,2017,97.09%
Nepal,NPL,1950,
Nepal,NPL,1951,77.17%
Nepal,NPL,1952,77.25%
Nepal,NPL,1953,77.31%
Nepal,NPL,1954,77.39%
Nepal,NPL,1955,77.49%
Nepal,NPL,1956,77.58%
Nepal,NPL,1957,77.68%
Nepal,NPL,1958,77.82%
Nepal,NPL,1959,78.01%
Nepal,NPL,1960,78.24%
Nepal,NPL,1961,78.52%
Nepal,NPL,1962,78.86%
Nepal,NPL,1963,79.25%
Nepal,NPL,1964,79.68%
Nepal,NPL,1965,80.14%
Nepal,NPL,1966,80.61%
Nepal,NPL,1967,81.07%
Nepal,NPL,1968,81.51%
Nepal,NPL,1969,81.94%
Nepal,NPL,1970,82.33%
Nepal,NPL,1971,82.71%
Nepal,NPL,1972,83.08%
Nepal,NPL,1973,83.44%
Nepal,NPL,1974,83.79%
Nepal,NPL,1975,84.14%
Nepal,NPL,1976,84.49%
Nepal,NPL,1977,84.85%
Nepal,NPL,1978,85.24%
Nepal,NPL,1979,85.63%
Nepal,NPL,1980,86.03%
Nepal,NPL,1981,86.43%
Nepal,NPL,1982,86.83%
Nepal,NPL,1983,87.23%
Nepal,NPL,1984,87.64%
Nepal,NPL,1985,88.06%
Nepal,NPL,1986,88.48%
Nepal,NPL,1987,88.91%
Nepal,NPL,1988,89.34%
Nepal,NPL,1989,89.79%
Nepal,NPL,1990,90.24%
Nepal,NPL,1991,90.68%
Nepal,NPL,1992,91.11%
Nepal,NPL,1993,91.53%
Nepal,NPL,1994,91.93%
Nepal,NPL,1995,92.30%
Nepal,NPL,1996,92.66%
Nepal,NPL,1997,93.01%
Nepal,NPL,1998,93.34%
Nepal,NPL,1999,93.66%
Nepal,NPL,2000,93.97%
Nepal,NPL,2001,94.26%
Nepal,NPL,2002,94.53%
Nepal,NPL,2003,94.78%
Nepal,NPL,2004,95.03%
Nepal,NPL,2005,95.26%
Nepal,NPL,2006,95.48%
Nepal,NPL,2007,95.68%
Nepal,NPL,2008,95.88%
Nepal,NPL,2009,96.06%
Nepal,NPL,2010,96.24%
Nepal,NPL,2011,96.41%
Nepal,NPL,2012,96.57%
Nepal,NPL,2013,96.72%
Nepal,NPL,2014,96.86%
Nepal,NPL,2015,96.98%
Nepal,NPL,2016,97.09%
Nepal,NPL,2017,97.19%
Netherlands,NLD,1950,97.51%
Netherlands,NLD,1951,97.62%
Netherlands,NLD,1952,97.72%
Netherlands,NLD,1953,97.83%
Netherlands,NLD,1954,97.92%
Netherlands,NLD,1955,98.02%
Netherlands,NLD,1956,98.10%
Netherlands,NLD,1957,98.17%
Netherlands,NLD,1958,98.24%
Netherlands,NLD,1959,98.29%
Netherlands,NLD,1960,98.35%
Netherlands,NLD,1961,98.39%
Netherlands,NLD,1962,98.43%
Netherlands,NLD,1963,98.47%
Netherlands,NLD,1964,98.51%
Netherlands,NLD,1965,98.55%
Netherlands,NLD,1966,98.59%
Netherlands,NLD,1967,98.62%
Netherlands,NLD,1968,98.66%
Netherlands,NLD,1969,98.71%
Netherlands,NLD,1970,98.76%
Netherlands,NLD,1971,98.80%
Netherlands,NLD,1972,98.85%
Netherlands,NLD,1973,98.89%
Netherlands,NLD,1974,98.93%
Netherlands,NLD,1975,98.97%
Netherlands,NLD,1976,99.01%
Netherlands,NLD,1977,99.04%
Netherlands,NLD,1978,99.07%
Netherlands,NLD,1979,99.10%
Netherlands,NLD,1980,99.12%
Netherlands,NLD,1981,99.14%
Netherlands,NLD,1982,99.16%
Netherlands,NLD,1983,99.18%
Netherlands,NLD,1984,99.19%
Netherlands,NLD,1985,99.21%
Netherlands,NLD,1986,99.23%
Netherlands,NLD,1987,99.25%
Netherlands,NLD,1988,99.27%
Netherlands,NLD,1989,99.29%
Netherlands,NLD,1990,99.32%
Netherlands,NLD,1991,99.34%
Netherlands,NLD,1992,99.37%
Netherlands,NLD,1993,99.39%
Netherlands,NLD,1994,99.41%
Netherlands,NLD,1995,99.43%
Netherlands,NLD,1996,99.45%
Netherlands,NLD,1997,99.46%
Netherlands,NLD,1998,99.47%
Netherlands,NLD,1999,99.48%
Netherlands,NLD,2000,99.49%
Netherlands,NLD,2001,99.50%
Netherlands,NLD,2002,99.51%
Netherlands,NLD,2003,99.52%
Netherlands,NLD,2004,99.54%
Netherlands,NLD,2005,99.56%
Netherlands,NLD,2006,99.57%
Netherlands,NLD,2007,99.59%
Netherlands,NLD,2008,99.60%
Netherlands,NLD,2009,99.62%
Netherlands,NLD,2010,99.63%
Netherlands,NLD,2011,99.64%
Netherlands,NLD,2012,99.64%
Netherlands,NLD,2013,99.65%
Netherlands,NLD,2014,99.65%
Netherlands,NLD,2015,99.66%
Netherlands,NLD,2016,99.66%
Netherlands,NLD,2017,99.67%
New Zealand,NZL,1950,97.15%
New Zealand,NZL,1951,97.20%
New Zealand,NZL,1952,97.27%
New Zealand,NZL,1953,97.34%
New Zealand,NZL,1954,97.42%
New Zealand,NZL,1955,97.48%
New Zealand,NZL,1956,97.52%
New Zealand,NZL,1957,97.57%
New Zealand,NZL,1958,97.62%
New Zealand,NZL,1959,97.67%
New Zealand,NZL,1960,97.74%
New Zealand,NZL,1961,97.82%
New Zealand,NZL,1962,97.91%
New Zealand,NZL,1963,98.00%
New Zealand,NZL,1964,98.07%
New Zealand,NZL,1965,98.13%
New Zealand,NZL,1966,98.17%
New Zealand,NZL,1967,98.21%
New Zealand,NZL,1968,98.25%
New Zealand,NZL,1969,98.28%
New Zealand,NZL,1970,98.31%
New Zealand,NZL,1971,98.35%
New Zealand,NZL,1972,98.39%
New Zealand,NZL,1973,98.42%
New Zealand,NZL,1974,98.46%
New Zealand,NZL,1975,98.51%
New Zealand,NZL,1976,98.56%
New Zealand,NZL,1977,98.61%
New Zealand,NZL,1978,98.65%
New Zealand,NZL,1979,98.69%
New Zealand,NZL,1980,98.73%
New Zealand,NZL,1981,98.76%
New Zealand,NZL,1982,98.79%
New Zealand,NZL,1983,98.81%
New Zealand,NZL,1984,98.85%
New Zealand,NZL,1985,98.87%
New Zealand,NZL,1986,98.90%
New Zealand,NZL,1987,98.94%
New Zealand,NZL,1988,98.98%
New Zealand,NZL,1989,99.03%
New Zealand,NZL,1990,99.08%
New Zealand,NZL,1991,99.13%
New Zealand,NZL,1992,99.18%
New Zealand,NZL,1993,99.22%
New Zealand,NZL,1994,99.25%
New Zealand,NZL,1995,99.29%
New Zealand,NZL,1996,99.31%
New Zealand,NZL,1997,99.33%
New Zealand,NZL,1998,99.36%
New Zealand,NZL,1999,99.38%
New Zealand,NZL,2000,99.39%
New Zealand,NZL,2001,99.41%
New Zealand,NZL,2002,99.42%
New Zealand,NZL,2003,99.43%
New Zealand,NZL,2004,99.45%
New Zealand,NZL,2005,99.46%
New Zealand,NZL,2006,99.46%
New Zealand,NZL,2007,99.47%
New Zealand,NZL,2008,99.47%
New Zealand,NZL,2009,99.48%
New Zealand,NZL,2010,99.49%
New Zealand,NZL,2011,99.50%
New Zealand,NZL,2012,99.50%
New Zealand,NZL,2013,99.51%
New Zealand,NZL,2014,99.53%
New Zealand,NZL,2015,99.54%
New Zealand,NZL,2016,99.55%
New Zealand,NZL,2017,99.56%
Nicaragua,NIC,1950,
Nicaragua,NIC,1951,
Nicaragua,NIC,1952,
Nicaragua,NIC,1953,
Nicaragua,NIC,1954,
Nicaragua,NIC,1955,85.61%
Nicaragua,NIC,1956,85.87%
Nicaragua,NIC,1957,86.08%
Nicaragua,NIC,1958,86.26%
Nicaragua,NIC,1959,86.44%
Nicaragua,NIC,1960,86.61%
Nicaragua,NIC,1961,86.75%
Nicaragua,NIC,1962,86.89%
Nicaragua,NIC,1963,87.04%
Nicaragua,NIC,1964,87.19%
Nicaragua,NIC,1965,87.32%
Nicaragua,NIC,1966,87.48%
Nicaragua,NIC,1967,87.66%
Nicaragua,NIC,1968,87.85%
Nicaragua,NIC,1969,88.06%
Nicaragua,NIC,1970,88.30%
Nicaragua,NIC,1971,88.57%
Nicaragua,NIC,1972,88.87%
Nicaragua,NIC,1973,89.20%
Nicaragua,NIC,1974,89.57%
Nicaragua,NIC,1975,89.99%
Nicaragua,NIC,1976,90.43%
Nicaragua,NIC,1977,90.89%
Nicaragua,NIC,1978,91.37%
Nicaragua,NIC,1979,91.83%
Nicaragua,NIC,1980,92.27%
Nicaragua,NIC,1981,92.67%
Nicaragua,NIC,1982,93.04%
Nicaragua,NIC,1983,93.37%
Nicaragua,NIC,1984,93.66%
Nicaragua,NIC,1985,93.91%
Nicaragua,NIC,1986,94.14%
Nicaragua,NIC,1987,94.33%
Nicaragua,NIC,1988,94.53%
Nicaragua,NIC,1989,94.72%
Nicaragua,NIC,1990,94.91%
